pr_id,issue_id,pr_title,issue_title,similarity,label
6786,6800,add some nonstandard http status code,attributeerror: 'request' object has no attribute 'authorize',0.020833333333333332,0
6786,6804,add some nonstandard http status code,xml gets shortened when submitting a post request,0.015873015873015872,0
6786,7001,add some nonstandard http status code,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.015625,0
7008,6751,fix: allow empty string and zero values to be retrieved from requestscookiejar,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.16279069767441862,1
7008,6775,fix: allow empty string and zero values to be retrieved from requestscookiejar,with setuptools 72.0.0 requests can no longer be installed from git,0.14754098360655737,1
7008,6699,fix: allow empty string and zero values to be retrieved from requestscookiejar,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.11627906976744186,1
7008,7018,fix: allow empty string and zero values to be retrieved from requestscookiejar,remove unused argument from urllib3 request context,0.10638297872340426,0
7008,6794,fix: allow empty string and zero values to be retrieved from requestscookiejar,requests changes the url on get,0.10309278350515463,0
7008,6954,fix: allow empty string and zero values to be retrieved from requestscookiejar,class headerdict rest requests.packages.urllib3. collections.httpheaderdict : at,0.09722222222222222,0
7008,7048,fix: allow empty string and zero values to be retrieved from requestscookiejar,"cloudflare blocks my api bot, but not when i use",0.09523809523809523,0
7008,6835,fix: allow empty string and zero values to be retrieved from requestscookiejar,why requests.session doesn't send stored cookie?,0.09302325581395349,0
7008,7079,fix: allow empty string and zero values to be retrieved from requestscookiejar,feature request: add built-in logger hooks for all http requests and responses,0.08823529411764706,0
7008,6542,fix: allow empty string and zero values to be retrieved from requestscookiejar,cookies with are not sent for via unencrypted,0.08536585365853659,0
7005,6794,security: update publish workflow to use instead of,requests changes the url on get,0.2222222222222222,1
7005,6833,security: update publish workflow to use instead of,lack of respect for questions and support requests,0.19375,1
7005,6730,security: update publish workflow to use instead of,certificate loading regression with httpadapters in 2.32.3,0.1794871794871795,1
7005,2766,security: update publish workflow to use instead of,document threading contract for session class,0.17094017094017094,0
7005,7045,security: update publish workflow to use instead of,about connection release when maintaining sessions,0.15671641791044777,0
7005,7048,security: update publish workflow to use instead of,"cloudflare blocks my api bot, but not when i use",0.15384615384615385,0
7005,6815,security: update publish workflow to use instead of,handle permissionerror when importing adapter.py,0.1452991452991453,0
7005,6804,security: update publish workflow to use instead of,xml gets shortened when submitting a post request,0.13675213675213677,0
7005,6542,security: update publish workflow to use instead of,cookies with are not sent for via unencrypted,0.13675213675213677,0
7005,7001,security: update publish workflow to use instead of,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.13675213675213677,0
6780,6751,add newmodel class to models.py,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.14285714285714285,1
6780,7028,add newmodel class to models.py,tor request,0.09523809523809523,0
6780,7018,add newmodel class to models.py,remove unused argument from urllib3 request context,0.0851063829787234,0
6780,6800,add newmodel class to models.py,attributeerror: 'request' object has no attribute 'authorize',0.08333333333333333,0
6780,7048,add newmodel class to models.py,"cloudflare blocks my api bot, but not when i use",0.07142857142857142,0
6780,2766,add newmodel class to models.py,document threading contract for session class,0.06422018348623854,0
6780,7001,add newmodel class to models.py,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.0625,0
6780,6542,add newmodel class to models.py,cookies with are not sent for via unencrypted,0.06097560975609756,0
6780,7055,add newmodel class to models.py,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.06060606060606061,0
6780,7079,add newmodel class to models.py,feature request: add built-in logger hooks for all http requests and responses,0.058823529411764705,0
6781,7028,don't create default sslcontext if ca bundle isn't present,tor request,0.20689655172413793,1
6781,7055,don't create default sslcontext if ca bundle isn't present,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.15151515151515152,1
6781,7018,don't create default sslcontext if ca bundle isn't present,remove unused argument from urllib3 request context,0.14893617021276595,1
6781,6807,don't create default sslcontext if ca bundle isn't present,what is the point of this line?,0.13793103448275862,0
6781,6647,don't create default sslcontext if ca bundle isn't present,wrong ca certificates used in requests.session.send,0.13333333333333333,0
6781,7024,don't create default sslcontext if ca bundle isn't present,about request.session,0.11320754716981132,0
6781,6542,don't create default sslcontext if ca bundle isn't present,cookies with are not sent for via unencrypted,0.10975609756097561,0
6781,6699,don't create default sslcontext if ca bundle isn't present,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.10810810810810811,0
6781,7048,don't create default sslcontext if ca bundle isn't present,"cloudflare blocks my api bot, but not when i use",0.10714285714285714,0
6781,6775,don't create default sslcontext if ca bundle isn't present,with setuptools 72.0.0 requests can no longer be installed from git,0.09836065573770492,0
6771,6647,handle multiple paths/cert files in 'requests ca bundle' environment variable,wrong ca certificates used in requests.session.send,0.21666666666666667,1
6771,7018,handle multiple paths/cert files in 'requests ca bundle' environment variable,remove unused argument from urllib3 request context,0.1864406779661017,1
6771,6794,handle multiple paths/cert files in 'requests ca bundle' environment variable,requests changes the url on get,0.17525773195876287,1
6771,6804,handle multiple paths/cert files in 'requests ca bundle' environment variable,xml gets shortened when submitting a post request,0.1746031746031746,0
6771,7001,handle multiple paths/cert files in 'requests ca bundle' environment variable,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.171875,0
6771,7055,handle multiple paths/cert files in 'requests ca bundle' environment variable,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.15254237288135594,0
6771,7024,handle multiple paths/cert files in 'requests ca bundle' environment variable,about request.session,0.15254237288135594,0
6771,6815,handle multiple paths/cert files in 'requests ca bundle' environment variable,handle permissionerror when importing adapter.py,0.14130434782608695,0
6771,2766,handle multiple paths/cert files in 'requests ca bundle' environment variable,document threading contract for session class,0.13761467889908258,0
6771,6699,handle multiple paths/cert files in 'requests ca bundle' environment variable,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.13559322033898305,0
6774,6775,remove setuptools test command,with setuptools 72.0.0 requests can no longer be installed from git,0.09836065573770492,0
6774,6807,remove setuptools test command,what is the point of this line?,0.08333333333333333,0
6774,7028,remove setuptools test command,tor request,0.05,0
6774,7022,remove setuptools test command,create db.py,0.046511627906976744,0
6774,6815,remove setuptools test command,handle permissionerror when importing adapter.py,0.043478260869565216,0
6774,6800,remove setuptools test command,attributeerror: 'request' object has no attribute 'authorize',0.041666666666666664,0
6774,7048,remove setuptools test command,"cloudflare blocks my api bot, but not when i use",0.03571428571428571,0
6774,7006,remove setuptools test command,modulenotfounderror,0.03571428571428571,0
6774,7001,remove setuptools test command,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.03125,0
6774,7055,remove setuptools test command,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.030303030303030304,0
6757,6699,test on urllib3 1.26.x,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.15,1
6757,7048,test on urllib3 1.26.x,"cloudflare blocks my api bot, but not when i use",0.13095238095238096,1
6757,6775,test on urllib3 1.26.x,with setuptools 72.0.0 requests can no longer be installed from git,0.11475409836065574,1
6757,7018,test on urllib3 1.26.x,remove unused argument from urllib3 request context,0.10638297872340426,0
6757,7055,test on urllib3 1.26.x,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.1,0
6757,6647,test on urllib3 1.26.x,wrong ca certificates used in requests.session.send,0.1,0
6757,7028,test on urllib3 1.26.x,tor request,0.1,0
6757,6751,test on urllib3 1.26.x,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.1,0
6757,6804,test on urllib3 1.26.x,xml gets shortened when submitting a post request,0.09523809523809523,0
6757,7045,test on urllib3 1.26.x,about connection release when maintaining sessions,0.08955223880597014,0
6958,7048,improve onboarding with generated system diagrams,"cloudflare blocks my api bot, but not when i use",0.17857142857142858,1
6958,6730,improve onboarding with generated system diagrams,certificate loading regression with httpadapters in 2.32.3,0.16666666666666666,1
6958,6794,improve onboarding with generated system diagrams,requests changes the url on get,0.15463917525773196,1
6958,6823,improve onboarding with generated system diagrams,chunked put using a generator function...,0.14772727272727273,0
6958,7079,improve onboarding with generated system diagrams,feature request: add built-in logger hooks for all http requests and responses,0.14705882352941177,0
6958,2766,improve onboarding with generated system diagrams,document threading contract for session class,0.14678899082568808,0
6958,6542,improve onboarding with generated system diagrams,cookies with are not sent for via unencrypted,0.14634146341463414,0
6958,7018,improve onboarding with generated system diagrams,remove unused argument from urllib3 request context,0.14516129032258066,0
6958,7001,improve onboarding with generated system diagrams,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.140625,0
6958,6809,improve onboarding with generated system diagrams,retry hangs indefinitely for 503 status code,0.13953488372093023,0
6999,6833,bump step-security/harden-runner from 2.12.0 to 2.13.0,lack of respect for questions and support requests,0.1643192488262911,1
6999,7045,bump step-security/harden-runner from 2.12.0 to 2.13.0,about connection release when maintaining sessions,0.13615023474178403,1
6999,7031,bump step-security/harden-runner from 2.12.0 to 2.13.0,"ai bug analysis: readtimeout exception httpsconnectionpool host='domain.com', po",0.13370473537604458,1
6999,6794,bump step-security/harden-runner from 2.12.0 to 2.13.0,requests changes the url on get,0.11737089201877934,0
6999,6809,bump step-security/harden-runner from 2.12.0 to 2.13.0,retry hangs indefinitely for 503 status code,0.107981220657277,0
6999,6730,bump step-security/harden-runner from 2.12.0 to 2.13.0,certificate loading regression with httpadapters in 2.32.3,0.10328638497652583,0
6999,7048,bump step-security/harden-runner from 2.12.0 to 2.13.0,"cloudflare blocks my api bot, but not when i use",0.09859154929577464,0
6999,7047,bump step-security/harden-runner from 2.12.0 to 2.13.0,add response status code to httperror exception,0.09859154929577464,0
6999,6542,bump step-security/harden-runner from 2.12.0 to 2.13.0,cookies with are not sent for via unencrypted,0.09859154929577464,0
6999,2766,bump step-security/harden-runner from 2.12.0 to 2.13.0,document threading contract for session class,0.09389671361502347,0
6426,6751,chore charset issue : resolution for issue 6102,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.20930232558139536,1
6426,7018,chore charset issue : resolution for issue 6102,remove unused argument from urllib3 request context,0.19148936170212766,1
6426,6542,chore charset issue : resolution for issue 6102,cookies with are not sent for via unencrypted,0.17073170731707318,1
6426,6647,chore charset issue : resolution for issue 6102,wrong ca certificates used in requests.session.send,0.16666666666666666,0
6426,6775,chore charset issue : resolution for issue 6102,with setuptools 72.0.0 requests can no longer be installed from git,0.14754098360655737,0
6426,6794,chore charset issue : resolution for issue 6102,requests changes the url on get,0.14432989690721648,0
6426,6699,chore charset issue : resolution for issue 6102,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.13953488372093023,0
6426,6730,chore charset issue : resolution for issue 6102,certificate loading regression with httpadapters in 2.32.3,0.13541666666666666,0
6426,7055,chore charset issue : resolution for issue 6102,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.11627906976744186,0
6426,6823,chore charset issue : resolution for issue 6102,chunked put using a generator function...,0.11363636363636363,0
6993,7018,add support for python 3.14 and drop support for python 3.8,remove unused argument from urllib3 request context,0.19148936170212766,1
6993,6751,add support for python 3.14 and drop support for python 3.8,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.16666666666666666,1
6993,6800,add support for python 3.14 and drop support for python 3.8,attributeerror: 'request' object has no attribute 'authorize',0.10416666666666667,1
6993,6775,add support for python 3.14 and drop support for python 3.8,with setuptools 72.0.0 requests can no longer be installed from git,0.09836065573770492,0
6993,6542,add support for python 3.14 and drop support for python 3.8,cookies with are not sent for via unencrypted,0.0975609756097561,0
6993,6804,add support for python 3.14 and drop support for python 3.8,xml gets shortened when submitting a post request,0.09523809523809523,0
6993,7055,add support for python 3.14 and drop support for python 3.8,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.09523809523809523,0
6993,7001,add support for python 3.14 and drop support for python 3.8,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.09375,0
6993,6809,add support for python 3.14 and drop support for python 3.8,retry hangs indefinitely for 503 status code,0.09302325581395349,0
6993,6794,add support for python 3.14 and drop support for python 3.8,requests changes the url on get,0.09278350515463918,0
6998,6835,test2,why requests.session doesn't send stored cookie?,0.0,0
6998,6833,test2,lack of respect for questions and support requests,0.0,0
6998,6823,test2,chunked put using a generator function...,0.0,0
6998,2766,test2,document threading contract for session class,0.0,0
6998,7033,test2,requests with self signed certs broken,0.0,0
6998,7079,test2,feature request: add built-in logger hooks for all http requests and responses,0.0,0
6998,6804,test2,xml gets shortened when submitting a post request,0.0,0
6998,6815,test2,handle permissionerror when importing adapter.py,0.0,0
6998,7055,test2,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.0,0
6998,7048,test2,"cloudflare blocks my api bot, but not when i use",0.0,0
6997,6775,test,with setuptools 72.0.0 requests can no longer be installed from git,0.01639344262295082,0
6997,7048,test,"cloudflare blocks my api bot, but not when i use",0.011904761904761904,0
6997,7031,test,"ai bug analysis: readtimeout exception httpsconnectionpool host='domain.com', po",0.002785515320334262,0
6997,6835,test,why requests.session doesn't send stored cookie?,0.0,0
6997,6833,test,lack of respect for questions and support requests,0.0,0
6997,6823,test,chunked put using a generator function...,0.0,0
6997,2766,test,document threading contract for session class,0.0,0
6997,7033,test,requests with self signed certs broken,0.0,0
6997,7079,test,feature request: add built-in logger hooks for all http requests and responses,0.0,0
6997,6804,test,xml gets shortened when submitting a post request,0.0,0
6769,6730,chore models : add type hints to improve type safety,certificate loading regression with httpadapters in 2.32.3,0.2,1
6769,6794,chore models : add type hints to improve type safety,requests changes the url on get,0.19130434782608696,1
6769,6815,chore models : add type hints to improve type safety,handle permissionerror when importing adapter.py,0.1565217391304348,1
6769,6833,chore models : add type hints to improve type safety,lack of respect for questions and support requests,0.15,0
6769,7045,chore models : add type hints to improve type safety,about connection release when maintaining sessions,0.14925373134328357,0
6769,7048,chore models : add type hints to improve type safety,"cloudflare blocks my api bot, but not when i use",0.14782608695652175,0
6769,7047,chore models : add type hints to improve type safety,add response status code to httperror exception,0.14285714285714285,0
6769,2766,chore models : add type hints to improve type safety,document threading contract for session class,0.1391304347826087,0
6769,6809,chore models : add type hints to improve type safety,retry hangs indefinitely for 503 status code,0.1391304347826087,0
6769,7029,chore models : add type hints to improve type safety,"one request fails, but others don't; it also succeeds in terminal",0.1391304347826087,0
6996,6807,remove the unused tox and flake8 sections from makefile,what is the point of this line?,0.1111111111111111,1
6996,7018,remove the unused tox and flake8 sections from makefile,remove unused argument from urllib3 request context,0.10638297872340426,1
6996,6751,remove the unused tox and flake8 sections from makefile,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.08571428571428572,0
6996,6815,remove the unused tox and flake8 sections from makefile,handle permissionerror when importing adapter.py,0.043478260869565216,0
6996,6954,remove the unused tox and flake8 sections from makefile,class headerdict rest requests.packages.urllib3. collections.httpheaderdict : at,0.041666666666666664,0
6996,7048,remove the unused tox and flake8 sections from makefile,"cloudflare blocks my api bot, but not when i use",0.03571428571428571,0
6996,7006,remove the unused tox and flake8 sections from makefile,modulenotfounderror,0.03571428571428571,0
6996,6647,remove the unused tox and flake8 sections from makefile,wrong ca certificates used in requests.session.send,0.03333333333333333,0
6996,6775,remove the unused tox and flake8 sections from makefile,with setuptools 72.0.0 requests can no longer be installed from git,0.03278688524590164,0
6996,7001,remove the unused tox and flake8 sections from makefile,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.03125,0
6995,7018,install tox and flake8 dependency to run make test and make flake8,remove unused argument from urllib3 request context,0.2127659574468085,1
6995,6775,install tox and flake8 dependency to run make test and make flake8,with setuptools 72.0.0 requests can no longer be installed from git,0.19672131147540983,1
6995,6647,install tox and flake8 dependency to run make test and make flake8,wrong ca certificates used in requests.session.send,0.15,1
6995,7028,install tox and flake8 dependency to run make test and make flake8,tor request,0.14285714285714285,0
6995,6751,install tox and flake8 dependency to run make test and make flake8,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.14285714285714285,0
6995,6542,install tox and flake8 dependency to run make test and make flake8,cookies with are not sent for via unencrypted,0.13414634146341464,0
6995,6815,install tox and flake8 dependency to run make test and make flake8,handle permissionerror when importing adapter.py,0.13043478260869565,0
6995,6823,install tox and flake8 dependency to run make test and make flake8,chunked put using a generator function...,0.125,0
6995,7055,install tox and flake8 dependency to run make test and make flake8,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.11904761904761904,0
6995,7006,install tox and flake8 dependency to run make test and make flake8,modulenotfounderror,0.11904761904761904,0
6994,7039,docs: clarify timeout parameter uses seconds in session.request,type hint needed,0.08695652173913043,0
6994,7028,docs: clarify timeout parameter uses seconds in session.request,tor request,0.08695652173913043,0
6994,6751,docs: clarify timeout parameter uses seconds in session.request,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.08571428571428572,0
6994,6647,docs: clarify timeout parameter uses seconds in session.request,wrong ca certificates used in requests.session.send,0.06666666666666667,0
6994,6699,docs: clarify timeout parameter uses seconds in session.request,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.05405405405405406,0
6994,7079,docs: clarify timeout parameter uses seconds in session.request,feature request: add built-in logger hooks for all http requests and responses,0.04411764705882353,0
6994,7027,docs: clarify timeout parameter uses seconds in session.request,@ziavai777,0.043478260869565216,0
6994,7018,docs: clarify timeout parameter uses seconds in session.request,remove unused argument from urllib3 request context,0.0425531914893617,0
6994,6954,docs: clarify timeout parameter uses seconds in session.request,class headerdict rest requests.packages.urllib3. collections.httpheaderdict : at,0.041666666666666664,0
6994,2766,docs: clarify timeout parameter uses seconds in session.request,document threading contract for session class,0.03669724770642202,0
6955,7001,fix 6917: correct content-length for io.stringio with multi-byte utf-8,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.140625,1
6955,6751,fix 6917: correct content-length for io.stringio with multi-byte utf-8,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.12962962962962962,1
6955,7018,fix 6917: correct content-length for io.stringio with multi-byte utf-8,remove unused argument from urllib3 request context,0.12962962962962962,1
6955,6954,fix 6917: correct content-length for io.stringio with multi-byte utf-8,class headerdict rest requests.packages.urllib3. collections.httpheaderdict : at,0.125,0
6955,6730,fix 6917: correct content-length for io.stringio with multi-byte utf-8,certificate loading regression with httpadapters in 2.32.3,0.11458333333333333,0
6955,6794,fix 6917: correct content-length for io.stringio with multi-byte utf-8,requests changes the url on get,0.10309278350515463,0
6955,7079,fix 6917: correct content-length for io.stringio with multi-byte utf-8,feature request: add built-in logger hooks for all http requests and responses,0.10294117647058823,0
6955,6775,fix 6917: correct content-length for io.stringio with multi-byte utf-8,with setuptools 72.0.0 requests can no longer be installed from git,0.09836065573770492,0
6955,6804,fix 6917: correct content-length for io.stringio with multi-byte utf-8,xml gets shortened when submitting a post request,0.09523809523809523,0
6955,7048,fix 6917: correct content-length for io.stringio with multi-byte utf-8,"cloudflare blocks my api bot, but not when i use",0.09523809523809523,0
6765,6800,ensure that basic auth would work with non latin symbols,attributeerror: 'request' object has no attribute 'authorize',0.041666666666666664,0
6765,7048,ensure that basic auth would work with non latin symbols,"cloudflare blocks my api bot, but not when i use",0.03571428571428571,0
6765,6823,ensure that basic auth would work with non latin symbols,chunked put using a generator function...,0.03409090909090909,0
6765,6730,ensure that basic auth would work with non latin symbols,certificate loading regression with httpadapters in 2.32.3,0.03125,0
6765,7001,ensure that basic auth would work with non latin symbols,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.03125,0
6765,7079,ensure that basic auth would work with non latin symbols,feature request: add built-in logger hooks for all http requests and responses,0.029411764705882353,0
6765,6542,ensure that basic auth would work with non latin symbols,cookies with are not sent for via unencrypted,0.024390243902439025,0
6765,6809,ensure that basic auth would work with non latin symbols,retry hangs indefinitely for 503 status code,0.023255813953488372,0
6765,7022,ensure that basic auth would work with non latin symbols,create db.py,0.023255813953488372,0
6765,7018,ensure that basic auth would work with non latin symbols,remove unused argument from urllib3 request context,0.02127659574468085,0
6986,6699,print post,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.05405405405405406,0
6986,6804,print post,xml gets shortened when submitting a post request,0.047619047619047616,0
6986,7028,print post,tor request,0.043478260869565216,0
6986,7018,print post,remove unused argument from urllib3 request context,0.0425531914893617,0
6986,6800,print post,attributeerror: 'request' object has no attribute 'authorize',0.041666666666666664,0
6986,7024,print post,about request.session,0.03773584905660377,0
6986,6542,print post,cookies with are not sent for via unencrypted,0.036585365853658534,0
6986,7006,print post,modulenotfounderror,0.03571428571428571,0
6986,6775,print post,with setuptools 72.0.0 requests can no longer be installed from git,0.03278688524590164,0
6986,7001,print post,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.03125,0
6987,6807,add specifications to the main,what is the point of this line?,0.16666666666666666,1
6987,7039,add specifications to the main,type hint needed,0.14285714285714285,1
6987,7028,add specifications to the main,tor request,0.1,0
6987,6751,add specifications to the main,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.08571428571428572,0
6987,7018,add specifications to the main,remove unused argument from urllib3 request context,0.0851063829787234,0
6987,7024,add specifications to the main,about request.session,0.07547169811320754,0
6987,6647,add specifications to the main,wrong ca certificates used in requests.session.send,0.06666666666666667,0
6987,6775,add specifications to the main,with setuptools 72.0.0 requests can no longer be installed from git,0.06557377049180328,0
6987,6804,add specifications to the main,xml gets shortened when submitting a post request,0.06349206349206349,0
6987,7048,add specifications to the main,"cloudflare blocks my api bot, but not when i use",0.05952380952380952,0
6926,6775,drop pypy 3.9 and add pypy 3.11 support,with setuptools 72.0.0 requests can no longer be installed from git,0.19672131147540983,1
6926,6699,drop pypy 3.9 and add pypy 3.11 support,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.17391304347826086,1
6926,7079,drop pypy 3.9 and add pypy 3.11 support,feature request: add built-in logger hooks for all http requests and responses,0.16176470588235295,1
6926,6751,drop pypy 3.9 and add pypy 3.11 support,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.15217391304347827,0
6926,7018,drop pypy 3.9 and add pypy 3.11 support,remove unused argument from urllib3 request context,0.14893617021276595,0
6926,7001,drop pypy 3.9 and add pypy 3.11 support,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.140625,0
6926,6542,drop pypy 3.9 and add pypy 3.11 support,cookies with are not sent for via unencrypted,0.13414634146341464,0
6926,7048,drop pypy 3.9 and add pypy 3.11 support,"cloudflare blocks my api bot, but not when i use",0.13095238095238096,0
6926,6800,drop pypy 3.9 and add pypy 3.11 support,attributeerror: 'request' object has no attribute 'authorize',0.125,0
6926,6794,drop pypy 3.9 and add pypy 3.11 support,requests changes the url on get,0.12371134020618557,0
6985,6794,fix: bug with closes 6981,requests changes the url on get,0.24742268041237114,1
6985,7045,fix: bug with closes 6981,about connection release when maintaining sessions,0.1865671641791045,1
6985,7048,fix: bug with closes 6981,"cloudflare blocks my api bot, but not when i use",0.17708333333333334,1
6985,6647,fix: bug with closes 6981,wrong ca certificates used in requests.session.send,0.16666666666666666,0
6985,6730,fix: bug with closes 6981,certificate loading regression with httpadapters in 2.32.3,0.16666666666666666,0
6985,2766,fix: bug with closes 6981,document threading contract for session class,0.1651376146788991,0
6985,7079,fix: bug with closes 6981,feature request: add built-in logger hooks for all http requests and responses,0.15625,0
6985,6815,fix: bug with closes 6981,handle permissionerror when importing adapter.py,0.15625,0
6985,6809,fix: bug with closes 6981,retry hangs indefinitely for 503 status code,0.15625,0
6985,6542,fix: bug with closes 6981,cookies with are not sent for via unencrypted,0.15625,0
6984,6794,fix: bug with closes 6981,requests changes the url on get,0.30927835051546393,1
6984,6809,fix: bug with closes 6981,retry hangs indefinitely for 503 status code,0.23655913978494625,1
6984,6730,fix: bug with closes 6981,certificate loading regression with httpadapters in 2.32.3,0.21875,1
6984,6823,fix: bug with closes 6981,chunked put using a generator function...,0.20430107526881722,0
6984,6815,fix: bug with closes 6981,handle permissionerror when importing adapter.py,0.20430107526881722,0
6984,6542,fix: bug with closes 6981,cookies with are not sent for via unencrypted,0.20430107526881722,0
6984,6647,fix: bug with closes 6981,wrong ca certificates used in requests.session.send,0.1827956989247312,0
6984,7048,fix: bug with closes 6981,"cloudflare blocks my api bot, but not when i use",0.17204301075268819,0
6984,7033,fix: bug with closes 6981,requests with self signed certs broken,0.16494845360824742,0
6984,7045,fix: bug with closes 6981,about connection release when maintaining sessions,0.16417910447761194,0
6983,6794,fix: bug with closes 6981,requests changes the url on get,0.26804123711340205,1
6983,6823,fix: bug with closes 6981,chunked put using a generator function...,0.19318181818181818,1
6983,7048,fix: bug with closes 6981,"cloudflare blocks my api bot, but not when i use",0.19318181818181818,1
6983,6809,fix: bug with closes 6981,retry hangs indefinitely for 503 status code,0.19318181818181818,0
6983,6647,fix: bug with closes 6981,wrong ca certificates used in requests.session.send,0.19318181818181818,0
6983,6542,fix: bug with closes 6981,cookies with are not sent for via unencrypted,0.19318181818181818,0
6983,7045,fix: bug with closes 6981,about connection release when maintaining sessions,0.1791044776119403,0
6983,6730,fix: bug with closes 6981,certificate loading regression with httpadapters in 2.32.3,0.17708333333333334,0
6983,6815,fix: bug with closes 6981,handle permissionerror when importing adapter.py,0.17391304347826086,0
6983,7018,fix: bug with closes 6981,remove unused argument from urllib3 request context,0.17045454545454544,0
6982,6794,fix: bug with closes 6981,requests changes the url on get,0.25773195876288657,1
6982,6730,fix: bug with closes 6981,certificate loading regression with httpadapters in 2.32.3,0.19791666666666666,1
6982,7048,fix: bug with closes 6981,"cloudflare blocks my api bot, but not when i use",0.1827956989247312,1
6982,6809,fix: bug with closes 6981,retry hangs indefinitely for 503 status code,0.17204301075268819,0
6982,6647,fix: bug with closes 6981,wrong ca certificates used in requests.session.send,0.17204301075268819,0
6982,2766,fix: bug with closes 6981,document threading contract for session class,0.1651376146788991,0
6982,6823,fix: bug with closes 6981,chunked put using a generator function...,0.16129032258064516,0
6982,6542,fix: bug with closes 6981,cookies with are not sent for via unencrypted,0.16129032258064516,0
6982,6815,fix: bug with closes 6981,handle permissionerror when importing adapter.py,0.15053763440860216,0
6982,7018,fix: bug with closes 6981,remove unused argument from urllib3 request context,0.15053763440860216,0
6759,6794,adding kill switch to save humanity in case of ai invasion,requests changes the url on get,0.18556701030927836,1
6759,7018,adding kill switch to save humanity in case of ai invasion,remove unused argument from urllib3 request context,0.1791044776119403,1
6759,6775,adding kill switch to save humanity in case of ai invasion,with setuptools 72.0.0 requests can no longer be installed from git,0.1791044776119403,1
6759,7048,adding kill switch to save humanity in case of ai invasion,"cloudflare blocks my api bot, but not when i use",0.17857142857142858,0
6759,6542,adding kill switch to save humanity in case of ai invasion,cookies with are not sent for via unencrypted,0.15853658536585366,0
6759,6730,adding kill switch to save humanity in case of ai invasion,certificate loading regression with httpadapters in 2.32.3,0.15625,0
6759,6833,adding kill switch to save humanity in case of ai invasion,lack of respect for questions and support requests,0.15,0
6759,6804,adding kill switch to save humanity in case of ai invasion,xml gets shortened when submitting a post request,0.14925373134328357,0
6759,6699,adding kill switch to save humanity in case of ai invasion,attributeerror: 'nonetype' object has no attribute 'setdefault' on environment p,0.14925373134328357,0
6759,7001,adding kill switch to save humanity in case of ai invasion,dynamic import causing filenotfounderror in shrinkwrapped applications after dep,0.14925373134328357,0
6746,7028,feat:add chunked parameter for request method,tor request,0.15,1
6746,7055,feat:add chunked parameter for request method,"could not find a suitable tls ca certificate bundle, invalid path: /agents/pytho",0.12121212121212122,1
6746,7018,feat:add chunked parameter for request method,remove unused argument from urllib3 request context,0.0851063829787234,0
6746,7006,feat:add chunked parameter for request method,modulenotfounderror,0.07142857142857142,0
6746,6804,feat:add chunked parameter for request method,xml gets shortened when submitting a post request,0.06349206349206349,0
6746,6807,feat:add chunked parameter for request method,what is the point of this line?,0.058823529411764705,0
6746,6751,feat:add chunked parameter for request method,requests 2.31.0 - unhashable type 'list' for 'cert' parameter,0.05714285714285714,0
